id,reply,turn_strategy
1377327656585281542,"Your claim is not correct. The Moderna, or the the vaccine, does not alter your DNA in any way. This fact has been verified by many organizations. Please look at the information on CDC and FDA to get the reliable information about the vaccine.",['Presenting facts']
1388286582147403781,"Hi, the VERS truth about the vaccine is misleading. The vaccine does not alter human genes in any approach. The reason is that it only uses mRNA. No genes are covered in this process. Thus, our genes will be not altered. Please look at the believable information source like CDC and FDA.",['Presenting facts']
1388514230773633024,"Some of the descriptions are wrong. Vaccines are helpful in protecting us, and people are not isolated. We should spread the correct meaning of the facts.",['Presenting facts']
1388621779250393096,"Well, your post is a little bit misleading. The covid vaccine is not the gene editing stuff, let alone the weapon. This misinformation has been verified by fact-checkers. More importantly, we should take it to protect us. Please spread the correct information.",['Presenting facts']
1389323040782262272,"Unfortunately, your thought is not correct. The vaccine is not related to the divorce of Bill Gates. Furthermore, Bill Gates has nothing to do with the vaccine patent protection. This conspiracy theory has been debunked. Please avoid spreading this rumor.",['Presenting facts']
1389323835569225737,"This is not true. The vaccine does not contain the microchip, and it has nothing to do with Bill Gates. This conspiracy theory has been debunked by fact-checkers. Please stop this misinformation.",['Presenting facts']
1389332672678354946,Your posts are actually quite questionable. The vaccine has nothing to do with Bill Gates. Your mentioned stuff has been debunked by newslets. Please  stop this conspiracy theory.,"['Denouncing', 'Presenting facts']"
1389336266827698177,"Well, for your question, Bill Gates is not tracking us by any means. The vaccine has nothing to do with Bill Gates. Your post is more of a conspiracy theory. More importantly, the divorce is not related to the vaccine. Please stop sending this misinformation.",['Presenting facts']
1389347520317333506,"Your claim about Bill Gates is not correct. The vaccine has nothing to do with Bill Gates, and is not related to the divorce. The vaccine is created by big companies to protect us. Your mentioned conspiracy theories have been debunked by organization. Please stop misinformation.",['Presenting facts']
1389359991308570628,Your interpretation is wrong. Bill Gates has no relationship with the vaccine. Your words are more of a conspiracy theory. Please be careful of what you said. ,['Denouncing']
1389397214993211395,The interpretation from you is not true. Bill Gates is not associated with the vaccine. The vaccine are developed by pharmacy companies rather than IT companies. Please stop this conspiracy theory.,['Presenting facts']
1389401143265144844,"The argument from your post is wrong. Bill Gates did not prevent the covid vaccine from reaching people. In fact, the vaccine is administored by the company and the government. Please stop this conspiracy theory about Bill Gates.",['Presenting facts']
1389693038151282695,"Well, some of your deduction does not hold. The vaccine has not been found to affect people for a long term. This has been reported by multiple research studies. Please stop sharing this misleading contents.",['Presenting facts']
1392146212963422208,"Some of your descriptions are inaccurate. The vaccines will not cause the spontaneous abortions. Actually, many research studies do not find the infertility caused by the vaccine. Please stop this misinformation.",['Presenting facts']
1393069372466421761,"Sorry to hear your concerning and inaccurate thought. The vaccine is not untested, and does not mess with DNA. It is safe, and well-tested on many people. It only uses mRNA. Please refer to the reliable information on CDC and FDA.",['Presenting facts']
1395666661831753728,"Your interpretation is incorrect. The vaccine does not cause the infertility. Many research studies have shown that the vaccine is safe, and does not affect the preganent people. Please look at the correct information.",['Presenting facts']
1399695681250631686,"This is not true. The vaccine does not contain any poison stuff. More importantly, the vaccines are not linked to the gene therapy, cancer, infertility, and death. Independent fact-checkers have reported this. Please stop the misinformation.",['Presenting facts']
1399823185017774089,Your message is inaccurate. The vaccine is not linked to the the gene therapy technique. It only uses mRNA for the immunization. Please avoid this misleading informtion.,['Presenting facts']
1399846255006715904,"Your statement about the vaccine is wrong. The vaccine is indeed a vaccine, per the medical definition. It is not the gene therapy, which has been fact-checked by many health organizations. Please stop this misinformation.",['Presenting facts']
1400726266681069571,"Actually, your post is false. The generated spike protein is not found to be linked to blood clots, heart and brain damage, let alone the fertility stuff. It helps protect us against the covid. Please refer to the reliable information resource.",['Presenting facts']
1400971805305753604,The claim that the vaccine alters DNA is inaccurate. Multiple health authorities have said that the vaccine is not not found to affect DNA. It only uses mRNA in the treatment. Please stop this rumor.,['Presenting facts']
1408432018686361601,"Well, sorry to see this misinformation srpead around. The vaccine doe snot alter the DNA in any wa. It only uses mRNA  to protect people. This has been fact-checked by some health organizations. Please stop this misinformation.",['Presenting facts']
1410951988368613382,The argument that the vaccine is the gene therapy is wrong. The vaccine only uses mRNA to deliver instructions to human cells on creating the spike protein present on the surface of the coronavisu. This is confirmed by many research studies. Please stop this misinformative claim.,['Presenting facts']
1410999263916707843,"The statement that the vaccine is not approved by FDA is not correct. In fact, the vaccine is well-examined and approved by FDA using the emergency license. It has been reported on the website. Please look at the correct information.",['Presenting facts']
1411084666153603078,"Some of your descriptions are not correct. The vaccine is not the DNA vaccine. It is safe, and well pretect people. It is viral vector vaccine. Please look at the correct information.",['Presenting facts']
1336114141233250304,"This is not true. Bill Gates has nothing to do with the vaccine. This video is misquoted. Actually, the vaccine will not change our DNA. It only uses mRNA for immunization goal. Please stop this misinformation.",['Presenting facts']
1336247761612677125,"Well, this claim is not correct. The vaccine is not the gene-altering vaccine. Fact-checkers have verified that the vaccine only uses MRNA for the immunization goal. Please stop this false claim.",['Presenting facts']
1337090218923446272,The assertion that the mRNA can re-write our genetic code is not true. The vaccine has nothing to do with the genes or DNA. It only takes advantage of mRNA. please stop the wrong assertion.,['Presenting facts']
1337779045325529091,The claims made about the Bill Gates is not true. The vaccine has nothing to do with Bill Gates. This has been verified by many fact-checkers. Please stop the conspiracy theories regarding Bill Gates.,['Presenting facts']
1338265382147170304,"Well, this video is misquoted. The vaccine does not change our DNA. And, Bill Gates has nothing to do with the vaccine. These false claims have been debunked. Please refer to the correct information source.",['Presenting facts']
1344635307916980225,"This is not correct. And, the vaccine is not gene therapy. It has nothing to do with the genetically modified humans. It only uses mRNA. Please stop this misinformation.",['Presenting facts']
1347529966473388038,Some descriptions are not correct. There are no chips in the vaccine to track people. Bill Gates is not related to the vaccine. These conspiracy theories have been debunked by fact-checkers. Please stop this misinformation.,['Presenting facts']
1347999341407977472,"This is inaccurate. Bill Gates has nothing to do with the vaccine. And, it does not kill more people. Please look at the correct information resource. ",['Presenting facts']
1351618808616787968,"Well, I understand your concern. But, some are not correct. The vaccine is not the geneic modified stuff. It is safe, and protects us against the vaccine. The health organization has confirmed this. Please look at the correct information resource.",['Presenting facts']
1359881654148431875,"These claims are not true. The vaccine is safe, protects people, and do not alter our DNA. The mentioned falses claims have already been debunked by famous fact-checking organizations. Please refer to the reliable information.",['Presenting facts']
1361384571271536646,"This is not true. The vaccine does not involve with the DNA altering technology. Second, it is well tested on many people as monitored by CDC and FDA. please look at the information on the FDA and CDC website.",['Presenting facts']
1363092777010102277,Your claim is misleading. The vccine is not the DNA altering vaccine. It only users mRNA for immunization goal. Please stop this misinformation.,['Presenting facts']
1364044817701953538,"Well, this quoted content is inaccurate. The vaccine has been found to casuse effect on DNA. Multiple research studies have confirmed this. Please stop this misinformation.",['Presenting facts']
1365278818731139075,"Unfortunately, your worry does not hold. The vaccine have not cause the genetically modified stuff. The vaccine is indeed a vaccine per the vaccine definition. This is verified by many organization. Please stop delete your misleading post.",['Presenting facts']
1365437462554628097,"This claim is not true. Multiple public health authorities and independent fact-checking organizations have said there are no microchips in the Covid-19 vaccines, whose ingredients are publicly listed online.",['Presenting facts']
1365713128470814724,"Well, your content is very misleading. Bill Gates has nothing to do with the vaccine. The related conspiracy theory has been debunked many times. Please do not spread misinformation in this tone.","['Denouncing', 'Presenting facts']"
1366008053494132737,"This declaration is not true. The vaccine will not change DNA, and it is indeed a vaccine to protect. Health organizations have confirmed this. Please stop saying this false claim.",['Presenting facts']
1366035988980580353,"Some of your statements are wrong. The vaccine is not the experimental gene therapy. As we know, it only uses mRNA to generate the spike protein for the immunization. Please take a look at the correct information.",['Presenting facts']
1371774267415789568,"Actually, your statement is wrong. The vaccine is not the gene therapy. Instead, it only uses mRNA as the ingredient. There are no genes. Please stop this misinformation.",['Presenting facts']
1371914111320219660,This claim is not true. The mentioned infertility has not been found in the recent research studies. This is verified by scientists. Please check the correct information.,['Presenting facts']
1372555895524229122,The mentioned words about Bill Gates is not correct. Bill Gates has nothing to do with the vaccine. The vaccine is developed by pharmacy companies rather than Gates's companies. Please stop sending this misleading contents.,['Presenting facts']
1373234271201206274,"This statement is wrong. Bill Gates has no intent to vaccine you. Actually, Bill Gates has nothing to do with the vaccine. The post is more a conspiracy theory, which is have debunked. Please look at the correct information.",['Presenting facts']
1373365323383119875,"This claimis inaccurate. The vaccine is like other vaccines. Most importantly, it is not the gene therapy. It only uses mRNA instead of the gene. This has been debunked. Please stop the misleading information.",['Presenting facts']
1374528023202992135,"Well, your posts are more of wrong interpretation of the vaccine. There are not so much difference between the vaccines. They are both safe, and help us protect the virus. Your words are more of conspiracy theory about the effects of the vaccine. Please do not share this wrong information. ",['Denouncing']
1374556326504894465,"Your highlighted claim is not correct. As debunked by CDC and FDA, the vaccine is not the gene therapy since it only uses mRNA and no genes are involved in the process. Per the medical science. It is indeed the vaccine. Please correct your false claim.",['Presenting facts']
1375085164192206855,"Sorry to see your misleading post. I understand your concern, but the vaccine is not the gene modification advocated by Fauci. Fact-checkers ensured that the vaccine only uses only mRNA, and does not alternate gene. Please look the reliable information source.",['Presenting facts']
1395036936218284035,"Well, your mentioned microchip is not correct. The vaccine has nothing to do with the microchip. The ingredient can be found online, and there are no microchips. Please refer to the trustworthy information.",['Presenting facts']
1395959987726274561,"Your claims are inaccurate. The covid19 is not a bioweapon, and the vaccine is not created to further kill people. Multiple organizations have debunked these mentioned conspiracy theories about the covid19 and the vaccine. Please note the vaccine is safe to protect us. ",['Presenting facts']
1402517058840039426,"The claims are not correct. The vaccine is not gene therapy. It has nothing to do with cloning, and only uses MRNA. Please stop this misinformation.",['Presenting facts']
